Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1773770950,20,POST,/infer [medium],0.200000,0.000000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,2,0,11467.378916000598,12399.472562501614,11467.378916000598,13331.56620900263,589.0
1773770950,20,POST,/infer [short],0.200000,0.000000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,3,0,10000.0,8866.520902665798,3914.256417003344,12430.72929099435,298.6666666666667
1773770950,20,,Aggregated,0.700000,0.000000,11000,12000,13000,13000,17000,17000,17000,17000,17000,17000,17000,16,0,3900.0,5642.5756667467795,1.6969169955700636,16801.333999988856,551.4375
1773770951,20,GET,/health,0.200000,0.000000,3,3,3,3,3,3,3,3,3,3,3,7,0,18,19.831637138850056,1.6969169955700636,51.2028749944875,341.0
1773770951,20,POST,/infer [long],0.100000,0.000000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,4,0,7500.0,9685.970343743975,3972.034042002633,16801.333999988856,1090.5
1773770951,20,POST,/infer [medium],0.200000,0.000000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,2,0,11467.378916000598,12399.472562501614,11467.378916000598,13331.56620900263,589.0
1773770951,20,POST,/infer [short],0.200000,0.000000,17000,17000,18000,18000,18000,18000,18000,18000,18000,18000,18000,5,0,12000.0,12246.01550840016,3914.256417003344,17723.382084004697,290.0
1773770951,20,,Aggregated,0.700000,0.000000,12000,13000,17000,17000,18000,18000,18000,18000,18000,18000,18000,18,0,4000.0,6939.540305663993,1.6969169955700636,17723.382084004697,520.9444444444445
1773770952,20,GET,/health,0.200000,0.000000,3,3,3,3,3,3,3,3,3,3,3,7,0,18,19.831637138850056,1.6969169955700636,51.2028749944875,341.0
1773770952,20,POST,/infer [long],0.100000,0.000000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,4,0,7500.0,9685.970343743975,3972.034042002633,16801.333999988856,1090.5
1773770952,20,POST,/infer [medium],0.200000,0.000000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,2,0,11467.378916000598,12399.472562501614,11467.378916000598,13331.56620900263,589.0
1773770952,20,POST,/infer [short],0.200000,0.000000,17000,17000,18000,18000,18000,18000,18000,18000,18000,18000,18000,5,0,12000.0,12246.01550840016,3914.256417003344,17723.382084004697,290.0
1773770952,20,,Aggregated,0.700000,0.000000,13000,17000,17000,17000,18000,18000,18000,18000,18000,18000,18000,18,0,4000.0,6939.540305663993,1.6969169955700636,17723.382084004697,520.9444444444445
1773770953,20,GET,/health,0.200000,0.000000,3,3,3,3,3,3,3,3,3,3,3,8,0,17,17.763119996743626,1.6969169955700636,51.2028749944875,341.0
1773770953,20,POST,/infer [long],0.100000,0.000000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,4,0,7500.0,9685.970343743975,3972.034042002633,16801.333999988856,1090.5
1773770953,20,POST,/infer [medium],0.200000,0.000000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,2,0,11467.378916000598,12399.472562501614,11467.378916000598,13331.56620900263,589.0
1773770953,20,POST,/infer [short],0.200000,0.000000,17000,17000,18000,18000,18000,18000,18000,18000,18000,18000,18000,5,0,12000.0,12246.01550840016,3914.256417003344,17723.382084004697,290.0
1773770953,20,,Aggregated,0.700000,0.000000,13000,17000,17000,17000,18000,18000,18000,18000,18000,18000,18000,19,0,4000.0,6574.474157997573,1.6969169955700636,17723.382084004697,511.4736842105263
1773770954,20,GET,/health,0.200000,0.000000,3,3,3,3,3,3,3,3,3,3,3,8,0,17,17.763119996743626,1.6969169955700636,51.2028749944875,341.0
1773770954,20,POST,/infer [long],0.100000,0.000000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,4,0,7500.0,9685.970343743975,3972.034042002633,16801.333999988856,1090.5
1773770954,20,POST,/infer [medium],0.200000,0.000000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,2,0,11467.378916000598,12399.472562501614,11467.378916000598,13331.56620900263,589.0
1773770954,20,POST,/infer [short],0.200000,0.000000,17000,17000,18000,18000,18000,18000,18000,18000,18000,18000,18000,5,0,12000.0,12246.01550840016,3914.256417003344,17723.382084004697,290.0
1773770954,20,,Aggregated,0.700000,0.000000,13000,17000,17000,17000,18000,18000,18000,18000,18000,18000,18000,19,0,4000.0,6574.474157997573,1.6969169955700636,17723.382084004697,511.4736842105263
1773770955,20,GET,/health,0.200000,0.000000,3,3,3,3,3,3,3,3,3,3,3,8,0,17,17.763119996743626,1.6969169955700636,51.2028749944875,341.0
1773770955,20,POST,/infer [long],0.100000,0.000000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,5,0,10000.0,11680.520383393741,3972.034042002633,19658.720541992807,1086.0
1773770955,20,POST,/infer [medium],0.200000,0.000000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,2,0,11467.378916000598,12399.472562501614,11467.378916000598,13331.56620900263,589.0
1773770955,20,POST,/infer [short],0.300000,0.000000,17000,17000,18000,18000,18000,18000,18000,18000,18000,18000,18000,5,0,12000.0,12246.01550840016,3914.256417003344,17723.382084004697,290.0
1773770955,20,,Aggregated,0.800000,0.000000,17000,17000,18000,18000,20000,20000,20000,20000,20000,20000,20000,20,0,4000.0,7228.686477197334,1.6969169955700636,19658.720541992807,539.3
1773770956,20,GET,/health,0.300000,0.000000,3,3,3,3,3,3,3,3,3,3,3,8,0,17,17.763119996743626,1.6969169955700636,51.2028749944875,341.0
1773770956,20,POST,/infer [long],0.100000,0.000000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,5,0,10000.0,11680.520383393741,3972.034042002633,19658.720541992807,1086.0
1773770956,20,POST,/infer [medium],0.200000,0.000000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,2,0,11467.378916000598,12399.472562501614,11467.378916000598,13331.56620900263,589.0
1773770956,20,POST,/infer [short],0.300000,0.000000,18000,18000,21000,21000,21000,21000,21000,21000,21000,21000,21000,6,0,12000.0,13622.005194500767,3914.256417003344,20501.953625003807,300.0
1773770956,20,,Aggregated,0.900000,0.000000,17000,18000,20000,20000,21000,21000,21000,21000,21000,21000,21000,21,0,7500.0,7860.746817569071,1.6969169955700636,20501.953625003807,530.2857142857143
1773770957,20,GET,/health,0.300000,0.000000,3,3,3,3,3,3,3,3,3,3,3,9,0,17,15.992750219690302,1.6969169955700636,51.2028749944875,341.0
1773770957,20,POST,/infer [long],0.100000,0.000000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,5,0,10000.0,11680.520383393741,3972.034042002633,19658.720541992807,1086.0
