Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1773771087,18,POST,/infer [medium],0.200000,0.000000,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,2,0,3100.0,3481.0248954963754,3072.1114159969147,3889.938374995836,565.0
1773771087,18,POST,/infer [short],0.200000,0.000000,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,2,0,1219.149832992116,3018.606103993079,1219.149832992116,4818.062374994042,370.5
1773771087,18,,Aggregated,0.600000,0.000000,1200,3100,3900,3900,4800,4800,4800,4800,4800,4800,4800,7,0,1200.0,1869.0122022817377,15.00687500811182,4818.062374994042,416.0
1773771088,20,GET,/health,0.285714,0.000000,19,19,50,50,50,50,50,50,50,50,50,3,0,19,27.941138997751597,15.00687500811182,50.28729198966175,347.0
1773771088,20,POST,/infer [long],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,7060.5002920055995,7060.5002920055995,7060.5002920055995,7060.5002920055995,997.0
1773771088,20,POST,/infer [medium],0.285714,0.000000,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,2,0,3100.0,3481.0248954963754,3072.1114159969147,3889.938374995836,565.0
1773771088,20,POST,/infer [short],0.285714,0.000000,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,2,0,1219.149832992116,3018.606103993079,1219.149832992116,4818.062374994042,370.5
1773771088,20,,Aggregated,0.857143,0.000000,3100,3900,4800,4800,7100,7100,7100,7100,7100,7100,7100,8,0,1200.0,2517.9482134972204,15.00687500811182,7060.5002920055995,488.625
1773771089,20,GET,/health,0.285714,0.000000,19,19,50,50,50,50,50,50,50,50,50,3,0,19,27.941138997751597,15.00687500811182,50.28729198966175,347.0
1773771089,20,POST,/infer [long],0.000000,0.000000,7100,7100,7100,7100,7100,7100,7100,7100,7100,7100,7100,1,0,7060.5002920055995,7060.5002920055995,7060.5002920055995,7060.5002920055995,997.0
1773771089,20,POST,/infer [medium],0.285714,0.000000,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,2,0,3100.0,3481.0248954963754,3072.1114159969147,3889.938374995836,565.0
1773771089,20,POST,/infer [short],0.285714,0.000000,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,2,0,1219.149832992116,3018.606103993079,1219.149832992116,4818.062374994042,370.5
1773771089,20,,Aggregated,0.857143,0.000000,3100,3900,4800,4800,7100,7100,7100,7100,7100,7100,7100,8,0,1200.0,2517.9482134972204,15.00687500811182,7060.5002920055995,488.625
1773771090,20,GET,/health,0.285714,0.000000,19,19,50,50,50,50,50,50,50,50,50,3,0,19,27.941138997751597,15.00687500811182,50.28729198966175,347.0
1773771090,20,POST,/infer [long],0.000000,0.000000,7100,7100,7100,7100,7100,7100,7100,7100,7100,7100,7100,1,0,7060.5002920055995,7060.5002920055995,7060.5002920055995,7060.5002920055995,997.0
1773771090,20,POST,/infer [medium],0.285714,0.000000,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,2,0,3100.0,3481.0248954963754,3072.1114159969147,3889.938374995836,565.0
1773771090,20,POST,/infer [short],0.285714,0.000000,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,2,0,1219.149832992116,3018.606103993079,1219.149832992116,4818.062374994042,370.5
